date,ts_code,direction,price,shares,amount,commission,status,reason
20180115,000001.SZ,BUY,14.2213,10000,142213.0,21.33195,FILLED,
20180115,601088.SH,BUY,23.55528,6000,141331.68,21.199751999999997,FILLED,
20180115,000670.SZ,BUY,6.179255,23100,142740.7905,21.411118575,FILLED,
20180115,603288.SH,BUY,57.956805,2400,139096.332,20.8644498,FILLED,
20180115,601318.SH,BUY,77.76647500000001,1800,139979.65500000003,20.996948250000003,FILLED,
20180115,600732.SH,BUY,7.130680000000001,20000,142613.6,21.392039999999998,FILLED,
20180115,601006.SH,BUY,9.664475000000001,14800,143034.23,21.4551345,FILLED,
20180129,000001.SZ,SELL,13.71939,10000,137193.9,20.579084999999996,FILLED,
20180129,601088.SH,SELL,26.090805,6000,156544.83,23.481724499999995,FILLED,
20180129,000670.SZ,SELL,5.841225,23100,134932.2975,20.239844624999996,FILLED,
20180129,603288.SH,SELL,54.43822000000001,2400,130651.72800000002,19.597759200000002,FILLED,
20180129,601318.SH,SELL,73.24996,1800,131849.928,19.7774892,FILLED,
20180129,600732.SH,SELL,6.5901,20000,131802.0,19.7703,FILLED,
20180129,601006.SH,SELL,10.054895,14800,148812.446,22.321866899999996,FILLED,
20180129,000858.SZ,BUY,82.20312,1700,139745.304,20.9617956,FILLED,
20180129,000651.SZ,BUY,55.863670000000006,2500,139659.17500000002,20.94887625,FILLED,
20180129,600519.SH,BUY,737.4244800000001,100,73742.44800000002,11.061367200000001,FILLED,
20180129,600887.SH,BUY,33.520205000000004,4100,137432.84050000002,20.614926075,FILLED,
20180129,600028.SH,BUY,7.451160000000001,18800,140081.80800000002,21.0122712,FILLED,
20180129,601398.SH,BUY,7.441145000000001,18800,139893.526,20.9840289,FILLED,
20180129,000333.SZ,BUY,59.959805,2300,137907.5515,20.686132724999997,FILLED,
20180212,000858.SZ,SELL,74.28840000000001,1700,126290.28000000001,18.943542,FILLED,
20180212,000651.SZ,SELL,51.432735,2500,128581.83750000001,19.287275625,FILLED,
20180212,600519.SH,SELL,696.4337800000001,100,69643.37800000001,10.4465067,FILLED,
20180212,600887.SH,SELL,31.602525,4100,129570.3525,19.435552875,FILLED,
20180212,600028.SH,SELL,6.2905500000000005,18800,118262.34000000001,17.739351,FILLED,
20180212,000333.SZ,SELL,54.338370000000005,2300,124978.251,18.74673765,FILLED,
20180212,601398.SH,BUY,6.619915000000001,500,3309.9575000000004,0.49649362500000005,FILLED,
20180212,600019.SH,BUY,10.004985000000001,12700,127063.30950000002,19.059496425000003,FILLED,
20180212,601088.SH,BUY,23.945865,5300,126913.08450000001,19.036962675,FILLED,
20180212,603168.SH,BUY,11.747595,10800,126874.026,19.031103899999998,FILLED,
20180212,000803.SZ,BUY,17.826700000000002,7100,126569.57000000002,18.9854355,FILLED,
20180212,600800.SH,BUY,4.717065,27100,127832.46149999999,19.174869225,FILLED,
20180212,600048.SH,BUY,14.52175,8800,127791.40000000001,19.16871,FILLED,
20180226,600019.SH,SELL,10.60407,12700,134671.689,20.20075335,FILLED,
20180226,601088.SH,SELL,25.791255,100,2579.1255,0.38686882499999997,FILLED,
20180226,603168.SH,SELL,12.301520000000002,10800,132856.41600000003,19.9284624,FILLED,
20180226,000803.SZ,SELL,20.698905,7100,146962.2255,22.044333825,FILLED,
20180226,600800.SH,SELL,4.852710000000001,27100,131508.44100000002,19.72626615,FILLED,
20180226,600048.SH,SELL,15.067365,8800,132592.812,19.8889218,FILLED,
20180226,601398.SH,BUY,7.03053,100,703.053,0.10545795,FILLED,
20180226,000002.SZ,BUY,34.23127,3900,133501.953,20.02529295,FILLED,
20180226,600028.SH,BUY,6.639945,20500,136118.8725,20.417830874999996,FILLED,
20180226,601857.SH,BUY,8.27239,16500,136494.435,20.47416525,FILLED,
20180226,000858.SZ,BUY,78.63778,1700,133684.22600000002,20.052633900000004,FILLED,
20180226,000001.SZ,BUY,12.648945000000001,10700,135343.7115,20.301556724999998,FILLED,
20180312,601398.SH,SELL,6.470280000000001,19400,125523.43200000002,18.8285148,FILLED,
20180312,601088.SH,SELL,23.215125,1900,44108.7375,6.616310625,FILLED,
20180312,000002.SZ,SELL,32.57107,1600,52113.712,7.8170568,FILLED,
20180312,600028.SH,SELL,6.4403250000000005,20500,132026.6625,19.803999375,FILLED,
20180312,601857.SH,SELL,8.037925000000001,16500,132625.7625,19.893864375,FILLED,
20180312,000858.SZ,SELL,76.03577500000002,700,53225.04250000001,7.9837563750000005,FILLED,
20180312,000001.SZ,SELL,12.011955,4300,51651.406500000005,7.747710975,FILLED,
20180312,000725.SZ,BUY,6.06909,12700,77077.443,11.561616449999999,FILLED,
20180312,000651.SZ,BUY,53.369935000000005,1400,74717.90900000001,11.207686350000001,FILLED,
20180312,600519.SH,BUY,725.0359250000001,100,72503.59250000001,10.875538875000002,FILLED,
20180312,601998.SH,BUY,6.73008,11400,76722.912,11.508436799999998,FILLED,
20180312,600926.SH,BUY,11.927865,6200,73952.763,11.09291445,FILLED,
20180312,601766.SH,BUY,10.726065000000002,6800,72937.24200000001,10.940586300000001,FILLED,
20180312,601668.SH,BUY,9.043545,7700,69635.2965,10.445294474999999,FILLED,
20180312,601628.SH,BUY,27.451115,2500,68627.7875,10.294168125,FILLED,
20180326,601088.SH,SELL,21.02841,3300,69393.753,10.40906295,FILLED,
20180326,000001.SZ,SELL,10.913605,6400,69847.072,10.477060799999999,FILLED,
20180326,000725.SZ,SELL,5.431840000000001,12700,68984.36800000002,10.347655200000002,FILLED,
20180326,600519.SH,SELL,712.4197650000001,100,71241.9765,10.686296474999999,FILLED,
20180326,601766.SH,SELL,10.08485,6800,68576.98,10.286546999999999,FILLED,
20180326,601668.SH,SELL,8.716905,7700,67120.1685,10.068025274999998,FILLED,
20180326,601628.SH,SELL,26.00094,2500,65002.35,9.750352499999998,FILLED,
20180326,000858.SZ,BUY,70.094985,700,49066.489499999996,7.359973424999999,FILLED,
20180326,000651.SZ,BUY,48.202195,1000,48202.195,7.23032925,FILLED,
20180326,000002.SZ,BUY,30.375495,1600,48600.792,7.290118799999999,FILLED,
20180326,601998.SH,BUY,6.409600000000001,7300,46790.08000000001,7.018512,FILLED,
20180326,600926.SH,BUY,11.066575000000002,4600,50906.24500000001,7.635936750000001,FILLED,
20180326,600028.SH,BUY,6.64996,18100,120364.276,18.054641399999998,FILLED,
20180326,601398.SH,BUY,6.02903,19900,119977.697,17.99665455,FILLED,
20180409,000002.SZ,SELL,31.572570000000002,2200,69459.65400000001,10.4189481,FILLED,
20180409,000858.SZ,SELL,69.645375,900,62680.8375,9.402125625,FILLED,
20180409,000651.SZ,SELL,45.65142,2400,109563.40800000001,16.4345112,FILLED,
20180409,601998.SH,SELL,6.23064,10900,67913.976,10.187096399999998,FILLED,
20180409,600926.SH,SELL,11.143260000000001,10800,120347.20800000001,18.0520812,FILLED,
20180409,600028.SH,SELL,6.580115,10400,68433.196,10.264979399999998,FILLED,
20180409,601398.SH,SELL,5.851210000000001,19900,116439.07900000001,17.46586185,FILLED,
20180409,600030.SH,BUY,19.36901,2300,44548.723,6.682308449999999,FILLED,
20180409,600019.SH,BUY,8.572840000000001,5200,44578.768000000004,6.6868152,FILLED,
20180409,601601.SH,BUY,33.880745,1300,44044.968499999995,6.606745274999999,FILLED,
20180409,601088.SH,BUY,20.320435,2100,42672.9135,6.400937025,FILLED,
20180409,600308.SH,BUY,5.718565,7400,42317.381,6.34760715,FILLED,
20180409,601229.SH,BUY,14.46166,2800,40492.648,6.073897199999999,FILLED,
20180409,601169.SH,BUY,6.83023,5900,40298.357,6.04475355,FILLED,
20180409,603288.SH,BUY,58.54769,600,35128.614,5.2692920999999995,FILLED,
20180409,600538.SH,BUY,5.598385,6700,37509.179500000006,5.626376925000001,FILLED,
20180409,603088.SH,BUY,24.686975,1400,34561.765,5.18426475,FILLED,
20180409,000785.SZ,BUY,9.474190000000002,3700,35054.503000000004,5.25817545,FILLED,
20180409,603689.SH,BUY,11.927865,2800,33398.022000000004,5.0097033,FILLED,
20180409,600279.SH,BUY,6.0190150000000004,5600,33706.484000000004,5.0559726000000005,FILLED,
20180409,600527.SH,BUY,4.777155,7100,33917.8005,5.087670074999999,FILLED,
20180409,600731.SH,BUY,7.160725000000001,4700,33655.40750000001,5.048311125000001,FILLED,
20180409,600738.SH,BUY,7.721565,4300,33202.7295,4.9804094249999995,FILLED,
20180423,000002.SZ,SELL,29.865135000000002,1700,50770.7295,7.615609425,FILLED,
20180423,601998.SH,SELL,6.37043,7800,49689.354,7.453403099999999,FILLED,
20180423,600028.SH,SELL,6.819755000000001,7700,52512.11350000001,7.876817025,FILLED,
20180423,600030.SH,SELL,18.502205000000004,2300,42555.071500000005,6.383260725,FILLED,
20180423,600019.SH,SELL,9.116305,5200,47404.786,7.110717899999999,FILLED,
20180423,601601.SH,SELL,31.5526,1300,41018.380000000005,6.152757,FILLED,
20180423,600308.SH,SELL,5.5117199999999995,7400,40786.727999999996,6.118009199999999,FILLED,
20180423,601229.SH,SELL,14.89762,2800,41713.336,6.2570004,FILLED,
20180423,601169.SH,SELL,6.72989,5900,39706.351,5.9559526499999995,FILLED,
